addrcode,date,temperature
100302,2017-10-01,33.77
100302,2017-11-01,32.87
100302,2017-12-01,32.61
100302,2018-01-01,33.99
100302,2018-02-01,35.09
100302,2018-03-01,37.79
100302,2018-04-01,38.91
100302,2018-05-01,37.39
100303,2014-01-01,33.09
100303,2014-02-01,35.75
100303,2014-03-01,39.23
100303,2014-04-01,39.89
100303,2014-05-01,38.53
100303,2014-06-01,41.07
100303,2014-07-01,40.17
100303,2014-08-01,40.83
100303,2014-09-01,39.75
100303,2014-10-01,36.59
100303,2014-11-01,34.25
100303,2014-12-01,33.59
100303,2015-01-01,35.57
100303,2015-02-01,35.27
100303,2015-03-01,38.29
100303,2015-04-01,42.75
100303,2015-05-01,40.99
100303,2015-06-01,38.81
100303,2015-07-01,42.75
100303,2015-08-01,40.23
100303,2015-09-01,36.35
100303,2015-10-01,37.21
100303,2015-11-01,33.61
100303,2015-12-01,32.83
100303,2016-01-01,33.49
100303,2016-02-01,35.01
100303,2016-03-01,37.81
100303,2016-04-01,39.47
100303,2016-05-01,0.0
100303,2016-06-01,38.53
100303,2016-07-01,41.33
100303,2016-08-01,40.15
100303,2016-09-01,0.0
100303,2016-10-01,35.67
100303,2016-11-01,34.11
100303,2016-12-01,33.75
100303,2017-01-01,35.41
100303,2017-02-01,36.77
100303,2017-03-01,38.93
100303,2017-04-01,37.39
100303,2017-05-01,39.67
100303,2017-06-01,39.01
100303,2017-07-01,39.57
100303,2017-08-01,38.15
100303,2017-09-01,35.35
100303,2017-10-01,33.77
100303,2017-11-01,32.87
100303,2017-12-01,32.61
100303,2018-01-01,33.99
100303,2018-02-01,35.09
100303,2018-03-01,37.79
100303,2018-04-01,38.91
100303,2018-05-01,37.39
100401,2014-01-01,33.09
100401,2014-02-01,35.75
100401,2014-03-01,39.23
100401,2014-04-01,39.89
100401,2014-05-01,38.53
100401,2014-06-01,41.07
100401,2014-07-01,40.17
100401,2014-08-01,40.83
100401,2014-09-01,39.75
100401,2014-10-01,36.59
100401,2014-11-01,34.25
100401,2014-12-01,33.59
100401,2015-01-01,35.57
100401,2015-02-01,35.27
100401,2015-03-01,38.29
100401,2015-04-01,42.75
100401,2015-05-01,40.99
100401,2015-06-01,38.81
100401,2015-07-01,42.75
100401,2015-08-01,40.23
100401,2015-09-01,36.35
100401,2015-10-01,37.21
100401,2015-11-01,33.61
100401,2015-12-01,32.83
100401,2016-01-01,33.49
100401,2016-02-01,35.01
100401,2016-03-01,37.81
100401,2016-04-01,39.47
100401,2016-05-01,0.0
100401,2016-06-01,38.53
100401,2016-07-01,41.33
100401,2016-08-01,40.15
100401,2016-09-01,0.0
100401,2016-10-01,35.67
100401,2016-11-01,34.11
100401,2016-12-01,33.75
100401,2017-01-01,35.41
100401,2017-02-01,36.77
100401,2017-03-01,38.93
100401,2017-04-01,37.39
100401,2017-05-01,39.67
100401,2017-06-01,39.01
100401,2017-07-01,39.57
100401,2017-08-01,38.15
100401,2017-09-01,35.35
100401,2017-10-01,33.77
100401,2017-11-01,32.87
100401,2017-12-01,32.61
100401,2018-01-01,33.99
100401,2018-02-01,35.09
100401,2018-03-01,37.79
100401,2018-04-01,38.91
100401,2018-05-01,37.39
100402,2014-01-01,33.09
100402,2014-02-01,35.75
100402,2014-03-01,39.23
100402,2014-04-01,39.89
100402,2014-05-01,38.53
100402,2014-06-01,41.07
100402,2014-07-01,40.17
100402,2014-08-01,40.83
100402,2014-09-01,39.75
100402,2014-10-01,36.59
100402,2014-11-01,34.25
100402,2014-12-01,33.59
100402,2015-01-01,35.57
100402,2015-02-01,35.27
100402,2015-03-01,38.29
100402,2015-04-01,42.75
100402,2015-05-01,40.99
100402,2015-06-01,38.81
100402,2015-07-01,42.75
100402,2015-08-01,40.23
100402,2015-09-01,36.35
100402,2015-10-01,37.21
100402,2015-11-01,33.61
100402,2015-12-01,32.83
100402,2016-01-01,33.49
100402,2016-02-01,35.01
100402,2016-03-01,37.81
100402,2016-04-01,39.47
100402,2016-05-01,0.0
100402,2016-06-01,38.53
100402,2016-07-01,41.33
100402,2016-08-01,40.15
100402,2016-09-01,0.0
100402,2016-10-01,35.67
100402,2016-11-01,34.11
100402,2016-12-01,33.75
100402,2017-01-01,35.41
100402,2017-02-01,36.77
100402,2017-03-01,38.93
100402,2017-04-01,37.39
100402,2017-05-01,39.67
100402,2017-06-01,39.01
100402,2017-07-01,39.57
100402,2017-08-01,38.15
100402,2017-09-01,35.35
100402,2017-10-01,33.77
100402,2017-11-01,32.87
100402,2017-12-01,32.61
100402,2018-01-01,33.99
100402,2018-02-01,35.09
100402,2018-03-01,37.79
100402,2018-04-01,38.91
100402,2018-05-01,37.39
100403,2014-01-01,33.09
100403,2014-02-01,35.75
100403,2014-03-01,39.23
100403,2014-04-01,39.89
100403,2014-05-01,38.53
100403,2014-06-01,41.07
100403,2014-07-01,40.17
100403,2014-08-01,40.83
100403,2014-09-01,39.75
100403,2014-10-01,36.59
100403,2014-11-01,34.25
100403,2014-12-01,33.59
100403,2015-01-01,35.57
100403,2015-02-01,35.27
100403,2015-03-01,38.29
100403,2015-04-01,42.75
100403,2015-05-01,40.99
100403,2015-06-01,38.81
100403,2015-07-01,42.75
100403,2015-08-01,40.23
100403,2015-09-01,36.35
100403,2015-10-01,37.21
100403,2015-11-01,33.61
100403,2015-12-01,32.83
100403,2016-01-01,33.49
100403,2016-02-01,35.01
100403,2016-03-01,37.81
100403,2016-04-01,39.47
100403,2016-05-01,0.0
100403,2016-06-01,38.53
100403,2016-07-01,41.33
100403,2016-08-01,40.15
100403,2016-09-01,0.0
100403,2016-10-01,35.67
100403,2016-11-01,34.11
100403,2016-12-01,33.75
100403,2017-01-01,35.41
100403,2017-02-01,36.77
100403,2017-03-01,38.93
100403,2017-04-01,37.39
100403,2017-05-01,39.67
100403,2017-06-01,39.01
100403,2017-07-01,39.57
100403,2017-08-01,38.15
100403,2017-09-01,35.35
100403,2017-10-01,33.77
100403,2017-11-01,32.87
100403,2017-12-01,32.61
100403,2018-01-01,33.99
100403,2018-02-01,35.09
100403,2018-03-01,37.79
100403,2018-04-01,38.91
100403,2018-05-01,37.39
100404,2014-01-01,33.09
100404,2014-02-01,35.75
100404,2014-03-01,39.23
100404,2014-04-01,39.89
100404,2014-05-01,38.53
100404,2014-06-01,41.07
100404,2014-07-01,40.17
100404,2014-08-01,40.83
100404,2014-09-01,39.75
100404,2014-10-01,36.59
100404,2014-11-01,34.25
100404,2014-12-01,33.59
100404,2015-01-01,35.57
100404,2015-02-01,35.27
100404,2015-03-01,38.29
100404,2015-04-01,42.75
100404,2015-05-01,40.99
100404,2015-06-01,38.81
100404,2015-07-01,42.75
100404,2015-08-01,40.23
100404,2015-09-01,36.35
100404,2015-10-01,37.21
100404,2015-11-01,33.61
100404,2015-12-01,32.83
100404,2016-01-01,33.49
100404,2016-02-01,35.01
100404,2016-03-01,37.81
100404,2016-04-01,39.47
100404,2016-05-01,0.0
100404,2016-06-01,38.53
100404,2016-07-01,41.33
100404,2016-08-01,40.15
100404,2016-09-01,0.0
100404,2016-10-01,35.67
100404,2016-11-01,34.11
100404,2016-12-01,33.75
100404,2017-01-01,35.41
100404,2017-02-01,36.77
100404,2017-03-01,38.93
100404,2017-04-01,37.39
100404,2017-05-01,39.67
100404,2017-06-01,39.01
100404,2017-07-01,39.57
100404,2017-08-01,38.15
100404,2017-09-01,35.35
100404,2017-10-01,33.77
100404,2017-11-01,32.87
100404,2017-12-01,32.61
100404,2018-01-01,33.99
100404,2018-02-01,35.09
100404,2018-03-01,37.79
100404,2018-04-01,38.91
100404,2018-05-01,37.39
100501,2014-01-01,33.09
100501,2014-02-01,35.75
100501,2014-03-01,39.23
100501,2014-04-01,39.89
100501,2014-05-01,38.53
100501,2014-06-01,41.07
100501,2014-07-01,40.17
100501,2014-08-01,40.83
100501,2014-09-01,39.75
100501,2014-10-01,36.59
100501,2014-11-01,34.25
100501,2014-12-01,33.59
100501,2015-01-01,35.57
100501,2015-02-01,35.27
100501,2015-03-01,38.29
100501,2015-04-01,42.75
100501,2015-05-01,40.99
100501,2015-06-01,38.81
100501,2015-07-01,42.75
100501,2015-08-01,40.23
100501,2015-09-01,36.35
100501,2015-10-01,37.21
100501,2015-11-01,33.61
100501,2015-12-01,32.83
100501,2016-01-01,33.49
100501,2016-02-01,35.01
100501,2016-03-01,37.81
100501,2016-04-01,39.47
100501,2016-05-01,0.0
100501,2016-06-01,38.53
100501,2016-07-01,41.33
100501,2016-08-01,40.15
100501,2016-09-01,0.0
100501,2016-10-01,35.67
100501,2016-11-01,34.11
100501,2016-12-01,33.75
100501,2017-01-01,35.41
100501,2017-02-01,36.77
100501,2017-03-01,38.93
100501,2017-04-01,37.39
100501,2017-05-01,39.67
100501,2017-06-01,39.01
100501,2017-07-01,39.57
100501,2017-08-01,38.15
100501,2017-09-01,35.35
100501,2017-10-01,33.77
100501,2017-11-01,32.87
100501,2017-12-01,32.61
100501,2018-01-01,33.99
100501,2018-02-01,35.09
100501,2018-03-01,37.79
100501,2018-04-01,38.91
100501,2018-05-01,37.39
100502,2014-01-01,33.09
100502,2014-02-01,35.75
100502,2014-03-01,39.23
100502,2014-04-01,39.89
100502,2014-05-01,38.53
100502,2014-06-01,41.07
100502,2014-07-01,40.17
100502,2014-08-01,40.83
100502,2014-09-01,39.75
100502,2014-10-01,36.59
100502,2014-11-01,34.25
100502,2014-12-01,33.59
100502,2015-01-01,35.57
100502,2015-02-01,35.27
100502,2015-03-01,38.29
100502,2015-04-01,42.75
100502,2015-05-01,40.99
100502,2015-06-01,38.81
100502,2015-07-01,42.75
100502,2015-08-01,40.23
100502,2015-09-01,36.35
100502,2015-10-01,37.21
100502,2015-11-01,33.61
100502,2015-12-01,32.83
100502,2016-01-01,33.49
100502,2016-02-01,35.01
100502,2016-03-01,37.81
100502,2016-04-01,39.47
100502,2016-05-01,0.0
100502,2016-06-01,38.53
100502,2016-07-01,41.33
100502,2016-08-01,40.15
100502,2016-09-01,0.0
100502,2016-10-01,35.67
100502,2016-11-01,34.11
100502,2016-12-01,33.75
100502,2017-01-01,35.41
100502,2017-02-01,36.77
100502,2017-03-01,38.93
100502,2017-04-01,37.39
100502,2017-05-01,39.67
100502,2017-06-01,39.01
100502,2017-07-01,39.57
100502,2017-08-01,38.15
100502,2017-09-01,35.35
100502,2017-10-01,33.77
100502,2017-11-01,32.87
100502,2017-12-01,32.61
100502,2018-01-01,33.99
100502,2018-02-01,35.09
100502,2018-03-01,37.79
100502,2018-04-01,38.91
100502,2018-05-01,37.39
100503,2014-01-01,33.09
100503,2014-02-01,35.75
100503,2014-03-01,39.23
100503,2014-04-01,39.89
100503,2014-05-01,38.53
100503,2014-06-01,41.07
100503,2014-07-01,40.17
100503,2014-08-01,40.83
100503,2014-09-01,39.75
100503,2014-10-01,36.59
100503,2014-11-01,34.25
100503,2014-12-01,33.59
100503,2015-01-01,35.57
100503,2015-02-01,35.27
100503,2015-03-01,38.29
100503,2015-04-01,42.75
100503,2015-05-01,40.99
100503,2015-06-01,38.81
100503,2015-07-01,42.75
100503,2015-08-01,40.23
100503,2015-09-01,36.35
100503,2015-10-01,37.21
100503,2015-11-01,33.61
100503,2015-12-01,32.83
100503,2016-01-01,33.49
100503,2016-02-01,35.01
100503,2016-03-01,37.81
100503,2016-04-01,39.47
100503,2016-05-01,0.0
100503,2016-06-01,38.53
100503,2016-07-01,41.33
100503,2016-08-01,40.15
100503,2016-09-01,0.0
100503,2016-10-01,35.67
100503,2016-11-01,34.11
100503,2016-12-01,33.75
100503,2017-01-01,35.41
100503,2017-02-01,36.77
100503,2017-03-01,38.93
100503,2017-04-01,37.39
100503,2017-05-01,39.67
100503,2017-06-01,39.01
100503,2017-07-01,39.57
100503,2017-08-01,38.15
100503,2017-09-01,35.35
100503,2017-10-01,33.77
100503,2017-11-01,32.87
100503,2017-12-01,32.61
100503,2018-01-01,33.99
100503,2018-02-01,35.09
100503,2018-03-01,37.79
100503,2018-04-01,38.91
100503,2018-05-01,37.39
100504,2014-01-01,33.09
100504,2014-02-01,35.75
100504,2014-03-01,39.23
100504,2014-04-01,39.89
100504,2014-05-01,38.53
100504,2014-06-01,41.07
100504,2014-07-01,40.17
100504,2014-08-01,40.83
100504,2014-09-01,39.75
100504,2014-10-01,36.59
100504,2014-11-01,34.25
100504,2014-12-01,33.59
100504,2015-01-01,35.57
100504,2015-02-01,35.27
100504,2015-03-01,38.29
100504,2015-04-01,42.75
100504,2015-05-01,40.99
100504,2015-06-01,38.81
100504,2015-07-01,42.75
100504,2015-08-01,40.23
100504,2015-09-01,36.35
100504,2015-10-01,37.21
100504,2015-11-01,33.61
100504,2015-12-01,32.83
100504,2016-01-01,33.49
100504,2016-02-01,35.01
100504,2016-03-01,37.81
100504,2016-04-01,39.47
100504,2016-05-01,0.0
100504,2016-06-01,38.53
100504,2016-07-01,41.33
100504,2016-08-01,40.15
100504,2016-09-01,0.0
100504,2016-10-01,35.67
100504,2016-11-01,34.11
100504,2016-12-01,33.75
100504,2017-01-01,35.41
100504,2017-02-01,36.77
100504,2017-03-01,38.93
100504,2017-04-01,37.39
100504,2017-05-01,39.67
100504,2017-06-01,39.01
100504,2017-07-01,39.57
100504,2017-08-01,38.15
100504,2017-09-01,35.35
100504,2017-10-01,33.77
100504,2017-11-01,32.87
100504,2017-12-01,32.61
100504,2018-01-01,33.99
100504,2018-02-01,35.09
100504,2018-03-01,37.79
100504,2018-04-01,38.91
100504,2018-05-01,37.39
100505,2014-01-01,33.09
100505,2014-02-01,35.75
100505,2014-03-01,39.23
100505,2014-04-01,39.89
100505,2014-05-01,38.53
100505,2014-06-01,41.07
100505,2014-07-01,40.17
100505,2014-08-01,40.83
100505,2014-09-01,39.75
100505,2014-10-01,36.59
100505,2014-11-01,34.25
100505,2014-12-01,33.59
100505,2015-01-01,35.57
100505,2015-02-01,35.27
100505,2015-03-01,38.29
100505,2015-04-01,42.75
100505,2015-05-01,40.99
100505,2015-06-01,38.81
100505,2015-07-01,42.75
100505,2015-08-01,40.23
100505,2015-09-01,36.35
100505,2015-10-01,37.21
100505,2015-11-01,33.61
100505,2015-12-01,32.83
100505,2016-01-01,33.49
100505,2016-02-01,35.01
100505,2016-03-01,37.81
100505,2016-04-01,39.47
100505,2016-05-01,0.0
100505,2016-06-01,38.53
100505,2016-07-01,41.33
100505,2016-08-01,40.15
100505,2016-09-01,0.0
100505,2016-10-01,35.67
100505,2016-11-01,34.11
100505,2016-12-01,33.75
100505,2017-01-01,35.41
100505,2017-02-01,36.77
100505,2017-03-01,38.93
100505,2017-04-01,37.39
100505,2017-05-01,39.67
100505,2017-06-01,39.01
100505,2017-07-01,39.57
100505,2017-08-01,38.15
100505,2017-09-01,35.35
100505,2017-10-01,33.77
100505,2017-11-01,32.87
100505,2017-12-01,32.61
100505,2018-01-01,33.99
100505,2018-02-01,35.09
100505,2018-03-01,37.79
100505,2018-04-01,38.91
100505,2018-05-01,37.39
100601,2014-01-01,31.81
100601,2014-02-01,33.35
100601,2014-03-01,37.85
100601,2014-04-01,37.45
100601,2014-05-01,37.63
100601,2014-06-01,38.39
100601,2014-07-01,0.0
100601,2014-08-01,38.43
100601,2014-09-01,38.95
100601,2014-10-01,35.53
100601,2014-11-01,32.63
100601,2014-12-01,32.11
100601,2015-01-01,33.61
100601,2015-02-01,34.65
100601,2015-03-01,36.37
100601,2015-04-01,39.45
100601,2015-05-01,38.11
100601,2015-06-01,37.69
100601,2015-07-01,38.83
100601,2015-08-01,38.99
100601,2015-09-01,35.33
100601,2015-10-01,34.73
100601,2015-11-01,32.57
100601,2015-12-01,32.11
100601,2016-01-01,31.27
100601,2016-02-01,33.63
100601,2016-03-01,35.67
100601,2016-04-01,36.67
100601,2016-05-01,0.0
100601,2016-06-01,36.93
100601,2016-07-01,37.71
100601,2016-08-01,39.71
100601,2016-09-01,35.67
100601,2016-10-01,34.71
100601,2016-11-01,32.99
100601,2016-12-01,32.23
100601,2017-01-01,33.55
100601,2017-02-01,34.69
100601,2017-03-01,37.37
100601,2017-04-01,35.95
100601,2017-05-01,37.59
100601,2017-06-01,40.57
100601,2017-07-01,38.91
100601,2017-08-01,36.07
100601,2017-09-01,34.71
100601,2017-10-01,31.95
100601,2017-11-01,31.81
100601,2017-12-01,30.45
100601,2018-01-01,32.47
100601,2018-02-01,33.17
100601,2018-03-01,35.69
100601,2018-04-01,34.59
100601,2018-05-01,36.03
100602,2014-01-01,31.81
100602,2014-02-01,33.35
100602,2014-03-01,37.85
100602,2014-04-01,37.45
100602,2014-05-01,37.63
100602,2014-06-01,38.39
100602,2014-07-01,0.0
100602,2014-08-01,38.43
100602,2014-09-01,38.95
100602,2014-10-01,35.53
100602,2014-11-01,32.63
100602,2014-12-01,32.11
100602,2015-01-01,33.61
100602,2015-02-01,34.65
100602,2015-03-01,36.37
100602,2015-04-01,39.45
100602,2015-05-01,38.11
100602,2015-06-01,37.69
100602,2015-07-01,38.83
100602,2015-08-01,38.99
100602,2015-09-01,35.33
100602,2015-10-01,34.73
100602,2015-11-01,32.57
100602,2015-12-01,32.11
100602,2016-01-01,31.27
100602,2016-02-01,33.63
100602,2016-03-01,35.67
100602,2016-04-01,36.67
100602,2016-05-01,0.0
100602,2016-06-01,36.93
100602,2016-07-01,37.71
100602,2016-08-01,39.71
100602,2016-09-01,35.67
100602,2016-10-01,34.71
100602,2016-11-01,32.99
100602,2016-12-01,32.23
100602,2017-01-01,33.55
100602,2017-02-01,34.69
100602,2017-03-01,37.37
100602,2017-04-01,35.95
100602,2017-05-01,37.59
100602,2017-06-01,40.57
100602,2017-07-01,38.91
100602,2017-08-01,36.07
100602,2017-09-01,34.71
100602,2017-10-01,31.95
100602,2017-11-01,31.81
100602,2017-12-01,30.45
100602,2018-01-01,32.47
100602,2018-02-01,33.17
100602,2018-03-01,35.69
100602,2018-04-01,34.59
100602,2018-05-01,36.03
100701,2014-01-01,33.09
100701,2014-02-01,35.75
100701,2014-03-01,39.23
100701,2014-04-01,39.89
100701,2014-05-01,38.53
100701,2014-06-01,41.07
100701,2014-07-01,40.17
100701,2014-08-01,40.83
100701,2014-09-01,39.75
100701,2014-10-01,36.59
100701,2014-11-01,34.25
100701,2014-12-01,33.59
100701,2015-01-01,35.57
100701,2015-02-01,35.27
100701,2015-03-01,38.29
100701,2015-04-01,42.75
100701,2015-05-01,40.99
100701,2015-06-01,38.81
100701,2015-07-01,42.75
100701,2015-08-01,40.23
100701,2015-09-01,36.35
100701,2015-10-01,37.21
100701,2015-11-01,33.61
100701,2015-12-01,32.83
100701,2016-01-01,33.49
100701,2016-02-01,35.01
100701,2016-03-01,37.81
100701,2016-04-01,39.47
100701,2016-05-01,0.0
100701,2016-06-01,38.53
100701,2016-07-01,41.33
100701,2016-08-01,40.15
100701,2016-09-01,0.0
100701,2016-10-01,35.67
100701,2016-11-01,34.11
100701,2016-12-01,33.75
100701,2017-01-01,35.41
100701,2017-02-01,36.77
100701,2017-03-01,38.93
100701,2017-04-01,37.39
100701,2017-05-01,39.67
100701,2017-06-01,39.01
100701,2017-07-01,39.57
100701,2017-08-01,38.15
100701,2017-09-01,35.35
100701,2017-10-01,33.77
100701,2017-11-01,32.87
100701,2017-12-01,32.61
100701,2018-01-01,33.99
100701,2018-02-01,35.09
100701,2018-03-01,37.79
100701,2018-04-01,38.91
100701,2018-05-01,37.39
100702,2014-01-01,33.09
100702,2014-02-01,35.75
100702,2014-03-01,39.23
100702,2014-04-01,39.89
100702,2014-05-01,38.53
100702,2014-06-01,41.07
100702,2014-07-01,40.17
100702,2014-08-01,40.83
100702,2014-09-01,39.75
100702,2014-10-01,36.59
100702,2014-11-01,34.25
100702,2014-12-01,33.59
100702,2015-01-01,35.57
100702,2015-02-01,35.27
100702,2015-03-01,38.29
100702,2015-04-01,42.75
100702,2015-05-01,40.99
100702,2015-06-01,38.81
100702,2015-07-01,42.75
100702,2015-08-01,40.23
100702,2015-09-01,36.35
100702,2015-10-01,37.21
100702,2015-11-01,33.61
100702,2015-12-01,32.83
100702,2016-01-01,33.49
100702,2016-02-01,35.01
100702,2016-03-01,37.81
100702,2016-04-01,39.47
100702,2016-05-01,0.0
100702,2016-06-01,38.53
100702,2016-07-01,41.33
100702,2016-08-01,40.15
100702,2016-09-01,0.0
100702,2016-10-01,35.67
100702,2016-11-01,34.11
100702,2016-12-01,33.75
100702,2017-01-01,35.41
100702,2017-02-01,36.77
100702,2017-03-01,38.93
100702,2017-04-01,37.39
100702,2017-05-01,39.67
100702,2017-06-01,39.01
100702,2017-07-01,39.57
100702,2017-08-01,38.15
100702,2017-09-01,35.35
100702,2017-10-01,33.77
100702,2017-11-01,32.87
100702,2017-12-01,32.61
100702,2018-01-01,33.99
100702,2018-02-01,35.09
100702,2018-03-01,37.79
100702,2018-04-01,38.91
100702,2018-05-01,37.39
100703,2014-01-01,33.09
100703,2014-02-01,35.75
100703,2014-03-01,39.23
100703,2014-04-01,39.89
100703,2014-05-01,38.53
100703,2014-06-01,41.07
100703,2014-07-01,40.17
100703,2014-08-01,40.83
100703,2014-09-01,39.75
100703,2014-10-01,36.59
100703,2014-11-01,34.25
100703,2014-12-01,33.59
100703,2015-01-01,35.57
100703,2015-02-01,35.27
100703,2015-03-01,38.29
100703,2015-04-01,42.75
100703,2015-05-01,40.99
100703,2015-06-01,38.81
100703,2015-07-01,42.75
100703,2015-08-01,40.23
100703,2015-09-01,36.35
100703,2015-10-01,37.21
100703,2015-11-01,33.61
100703,2015-12-01,32.83
100703,2016-01-01,33.49
100703,2016-02-01,35.01
100703,2016-03-01,37.81
100703,2016-04-01,39.47
100703,2016-05-01,0.0
100703,2016-06-01,38.53
100703,2016-07-01,41.33
100703,2016-08-01,40.15
100703,2016-09-01,0.0
100703,2016-10-01,35.67
100703,2016-11-01,34.11
100703,2016-12-01,33.75
100703,2017-01-01,35.41
100703,2017-02-01,36.77
100703,2017-03-01,38.93
100703,2017-04-01,37.39
100703,2017-05-01,39.67
100703,2017-06-01,39.01
100703,2017-07-01,39.57
100703,2017-08-01,38.15
100703,2017-09-01,35.35
100703,2017-10-01,33.77
100703,2017-11-01,32.87
100703,2017-12-01,32.61
100703,2018-01-01,33.99
100703,2018-02-01,35.09
100703,2018-03-01,37.79
100703,2018-04-01,38.91
100703,2018-05-01,37.39
100801,2014-01-01,33.21
100801,2014-02-01,35.09
100801,2014-03-01,38.95
100801,2014-04-01,40.07
100801,2014-05-01,40.65
100801,2014-06-01,40.37
100801,2014-07-01,0.0
100801,2014-08-01,39.87
100801,2014-09-01,40.81
100801,2014-10-01,36.35
100801,2014-11-01,33.13
100801,2014-12-01,33.41
100801,2015-01-01,34.81
100801,2015-02-01,35.53
100801,2015-03-01,37.77
100801,2015-04-01,36.81
100801,2015-05-01,40.63
100801,2015-06-01,40.17
100801,2015-07-01,41.87
100801,2015-08-01,39.75
100801,2015-09-01,36.71
100801,2015-10-01,35.17
100801,2015-11-01,33.21
100801,2015-12-01,33.25
100801,2016-01-01,32.21
100801,2016-02-01,34.61
100801,2016-03-01,37.25
100801,2016-04-01,38.41
100801,2016-05-01,0.0
100801,2016-06-01,39.65
100801,2016-07-01,41.23
100801,2016-08-01,0.0
100801,2016-09-01,37.71
100801,2016-10-01,36.35
100801,2016-11-01,33.89
100801,2016-12-01,32.39
100801,2017-01-01,35.25
100801,2017-02-01,35.97
100801,2017-03-01,38.93
100801,2017-04-01,35.61
100801,2017-05-01,39.05
100801,2017-06-01,39.91
100801,2017-07-01,38.77
100801,2017-08-01,38.41
100801,2017-09-01,34.39
100801,2017-10-01,33.15
100801,2017-11-01,33.11
100801,2017-12-01,32.43
100801,2018-01-01,34.01
100801,2018-02-01,35.27
100801,2018-03-01,37.27
100801,2018-04-01,36.35
100801,2018-05-01,37.65
100802,2014-01-01,31.81
100802,2014-02-01,33.35
100802,2014-03-01,37.85
100802,2014-04-01,37.45
100802,2014-05-01,37.63
100802,2014-06-01,38.39
100802,2014-07-01,0.0
100802,2014-08-01,38.43
100802,2014-09-01,38.95
100802,2014-10-01,35.53
100802,2014-11-01,32.63
100802,2014-12-01,32.11
100802,2015-01-01,33.61
100802,2015-02-01,34.65
100802,2015-03-01,36.37
100802,2015-04-01,39.45
100802,2015-05-01,38.11
100802,2015-06-01,37.69
100802,2015-07-01,38.83
100802,2015-08-01,38.99
100802,2015-09-01,35.33
100802,2015-10-01,34.73
100802,2015-11-01,32.57
100802,2015-12-01,32.11
