addrcode,date,rainfall_sum,rainfall_avg
100504,2016-09-01,380.62,380.62
100504,2016-10-01,311.73,311.73
100504,2016-11-01,89.56,89.56
100504,2016-12-01,1.57,1.57
100504,2017-01-01,43.12,43.12
100504,2017-02-01,0.25,0.25
100504,2017-03-01,84.06,84.06
100504,2017-04-01,34.96,34.96
100504,2017-05-01,379.72,379.72
100504,2017-06-01,214.32,214.32
100504,2017-07-01,238.71,238.71
100504,2017-08-01,269.28,269.28
100504,2017-09-01,286.78,286.78
100504,2017-10-01,331.44,331.44
100504,2017-11-01,41.83,41.83
100504,2017-12-01,37.9,37.9
100504,2018-01-01,85.27,85.27
100504,2018-02-01,65.8,65.8
100504,2018-03-01,59.56,59.56
100504,2018-04-01,206.16,206.16
100504,2018-05-01,147.47,147.47
100504,2018-06-01,52.53,52.53
100505,2014-03-01,22.75,22.75
100505,2014-04-01,39.39,39.39
100505,2014-05-01,117.19,117.19
100505,2014-06-01,120.51,120.51
100505,2014-07-01,119.4,119.4
100505,2014-08-01,234.14,234.14
100505,2014-09-01,214.93,214.93
100505,2014-10-01,182.95,182.95
100505,2014-11-01,44.96,44.96
100505,2014-12-01,10.87,10.87
100505,2015-01-01,5.97,5.97
100505,2015-02-01,8.16,8.16
100505,2015-03-01,102.9,102.9
100505,2015-04-01,65.51,65.51
